id,date,polarity,subjectivity,compound
7404,2012-01-31,0.13,0.34,0.95
7403,2012-01-31,0.05,0.49,0.68
7409,2012-01-31,0.14,0.41,0.99
7410,2012-01-31,-0.09,0.33,0.03
7407,2012-01-31,0.01,0.38,-0.71
7386,2012-01-31,0.17,0.52,0.51
7411,2012-01-31,0.33,0.62,0.91
7399,2012-01-31,0.03,0.41,0.84
7412,2012-01-31,-0.25,0.46,-0.96
7415,2012-01-31,0.16,0.5,0.9
7413,2012-01-31,0.27,0.38,0.89
7402,2012-01-31,-0.04,0.88,0.49
7416,2012-01-31,0.12,0.31,0.87
7418,2012-01-31,0.04,0.35,0.09
7414,2012-01-31,0.15,0.54,0.87
7408,2012-01-31,0.12,0.33,0.96
7401,2012-01-31,0.14,0.53,0.93
7417,2012-01-31,0.05,0.46,-0.96
7426,2012-01-31,0.0,0.04,0.91
7422,2012-01-31,-0.08,0.27,0.99
7432,2012-02-01,0.03,0.22,0.98
7420,2012-01-31,-0.03,0.37,0.4
7419,2012-01-31,0.05,0.45,0.99
7434,2012-02-01,0.1,0.28,0.98
7435,2012-02-01,0.1,0.29,0.36
7421,2012-01-31,0.0,0.17,0.0
7423,2012-01-31,0.13,0.52,0.97
7431,2012-02-01,-0.06,0.23,-0.99
7425,2012-01-31,-0.01,0.22,0.99
7424,2012-01-31,0.03,0.24,0.42
7436,2012-02-01,-0.13,0.55,-0.91
7443,2012-02-01,0.17,0.34,0.86
7433,2012-02-01,0.01,0.22,0.05
7438,2012-02-01,0.02,0.68,-0.36
7437,2012-02-01,0.09,0.45,0.95
7440,2012-02-01,0.14,0.37,0.99
7441,2012-02-01,0.12,0.32,0.94
7442,2012-02-01,0.07,0.31,0.76
7439,2012-02-01,0.07,0.26,0.93
7495,2012-01-10,0.12,0.27,0.95
7445,2012-02-01,0.11,0.39,0.92
7448,2012-02-01,0.11,0.44,0.8
7498,2012-01-10,0.07,0.28,-0.73
7444,2012-02-01,0.12,0.32,0.98
7446,2012-02-01,0.1,0.44,0.94
7447,2012-02-01,0.13,0.47,-0.9
7493,2012-01-10,0.03,0.48,-0.94
7499,2012-01-10,-0.01,0.43,0.6
7494,2012-01-10,0.08,0.26,0.96
7496,2012-01-10,0.16,0.32,0.81
7500,2012-01-10,0.08,0.35,0.92
7497,2012-01-10,0.42,0.8,0.98
7503,2012-01-10,-0.03,0.31,0.7
7502,2012-01-10,0.14,0.39,0.44
7505,2012-01-10,0.19,0.41,0.96
7501,2012-01-10,-0.01,0.32,0.98
7504,2012-01-10,0.09,0.3,0.57
7558,2012-02-03,-0.01,0.35,0.92
7556,2012-02-03,0.0,0.39,0.81
7557,2012-02-03,0.13,0.53,0.92
7559,2012-02-03,-0.04,0.23,0.91
7560,2012-02-03,0.21,0.4,0.0
7562,2012-02-03,0.15,0.43,0.53
7564,2012-02-03,0.0,0.5,0.0
7561,2012-02-03,-0.09,0.53,0.6
7563,2012-02-03,0.03,0.27,0.93
7565,2012-02-03,-0.03,0.43,0.7
7573,2012-02-03,0.17,0.46,1.0
7574,2012-02-03,0.12,0.32,0.88
7566,2012-02-03,0.03,0.33,0.44
7569,2012-02-03,-0.04,0.69,0.71
7570,2012-02-03,0.08,0.37,0.28
7567,2012-02-03,0.02,0.65,-0.02
7579,2012-02-03,-0.04,0.35,0.77
7571,2012-02-03,0.09,0.42,0.0
7568,2012-02-03,0.21,0.49,0.38
7572,2012-02-03,0.1,0.4,0.94
7583,2012-02-03,0.07,0.23,-0.7
7577,2012-02-03,0.12,0.42,0.96
7576,2012-02-03,0.19,0.36,0.87
7581,2012-02-03,0.02,0.27,0.73
7580,2012-02-03,-0.01,0.34,0.92
7582,2012-02-03,0.1,0.39,0.88
7584,2012-02-03,0.14,0.38,0.98
7575,2012-02-03,0.2,0.47,0.85
7590,2012-02-03,0.05,0.43,0.99
7591,2012-02-03,0.09,0.25,0.53
7592,2012-02-03,0.06,0.32,0.94
7586,2012-02-03,0.11,0.22,0.86
7578,2012-02-03,0.2,0.42,0.86
7585,2012-02-03,0.01,0.41,0.93
7597,2012-02-03,0.09,0.28,0.88
7589,2012-02-03,0.22,0.55,0.4
7588,2012-02-03,0.03,0.31,0.89
7596,2012-02-03,0.19,0.38,0.27
7587,2012-02-03,0.1,0.39,0.71
7594,2012-02-03,-0.11,0.32,-0.61
7593,2012-02-03,0.09,0.29,0.98
7595,2012-02-03,0.05,0.43,0.99
7605,2012-02-03,0.13,0.46,0.98
7599,2012-02-03,0.14,0.51,0.93
7603,2012-02-03,0.1,0.31,0.98
7598,2012-02-03,0.03,0.25,0.87
7601,2012-02-03,0.04,0.27,0.98
7600,2012-02-03,0.2,0.42,0.97
7602,2012-02-03,-0.02,0.46,0.96
7612,2012-02-03,0.16,0.47,0.99
7604,2012-02-03,0.02,0.22,0.94
7614,2012-02-06,0.24,0.52,0.99
7608,2012-02-03,0.01,0.3,0.32
7616,2012-02-06,0.01,0.36,-0.97
7606,2012-02-03,0.08,0.3,0.84
7609,2012-02-03,0.03,0.52,0.92
7607,2012-02-03,0.0,0.32,0.86
7611,2012-02-03,0.11,0.35,0.9
7621,2012-02-06,0.18,0.43,1.0
7610,2012-02-03,0.14,0.47,0.72
7622,2012-02-06,0.2,0.44,1.0
7617,2012-02-06,0.18,0.44,1.0
7625,2012-02-06,-0.06,0.46,0.59
7613,2012-02-03,0.04,0.32,0.96
7620,2012-02-06,0.1,0.45,0.95
7627,2012-02-06,0.14,0.43,0.99
7615,2012-02-06,-0.01,0.39,-0.95
7618,2012-02-06,0.07,0.35,0.93
7630,2012-02-06,0.0,0.36,0.99
7632,2012-02-06,0.15,0.31,-0.74
7633,2012-02-06,0.15,0.41,1.0
7631,2012-02-06,0.17,0.45,1.0
7619,2012-02-06,0.04,0.5,-0.46
7635,2012-02-06,0.06,0.42,0.99
7623,2012-02-06,0.05,0.42,-0.4
7624,2012-02-06,0.05,0.34,-0.91
7638,2012-02-06,0.06,0.24,0.98
7639,2012-02-06,0.03,0.26,-0.63
7628,2012-02-06,0.11,0.44,0.96
7629,2012-02-06,0.05,0.38,0.99
7626,2012-02-06,0.07,0.55,0.23
7637,2012-02-06,0.07,0.31,0.88
7636,2012-02-06,0.34,0.54,0.8
7634,2012-02-06,0.11,0.32,1.0
7641,2012-02-06,0.08,0.39,0.99
7642,2012-02-06,0.04,0.42,0.97
7644,2012-02-06,0.05,0.41,0.99
7643,2012-02-06,0.13,0.44,-0.15
7650,2012-02-06,-0.06,0.45,0.67
7651,2012-02-06,0.14,0.46,0.95
7652,2012-02-06,0.06,0.54,0.78
7647,2012-02-06,-0.0,0.5,0.26
7640,2012-02-06,0.15,0.42,1.0
7656,2012-02-06,0.0,0.0,-0.68
7646,2012-02-06,0.0,0.25,0.88
7649,2012-02-06,0.11,0.39,0.38
7648,2012-02-06,0.13,0.43,0.51
7655,2012-02-06,0.16,0.45,0.87
7654,2012-02-06,0.16,0.45,0.87
7657,2012-02-06,0.15,0.51,0.96
7645,2012-02-06,0.06,0.47,1.0
7663,2012-02-06,0.04,0.32,1.0
7653,2012-02-06,0.29,0.47,0.95
7660,2012-02-06,0.05,0.51,0.98
7658,2012-02-06,0.11,0.34,0.91
7659,2012-02-06,0.32,0.68,0.85
7661,2012-02-06,0.01,0.3,-0.96
7664,2012-02-06,0.24,0.67,0.99
7665,2012-02-06,0.1,0.38,0.99
7662,2012-02-06,0.1,0.46,0.7
7666,2012-02-06,0.09,0.3,0.95
7669,2012-02-06,0.07,0.33,-0.49
7668,2012-02-06,0.03,0.26,-0.71
7667,2012-02-06,-0.01,0.37,-0.99
7672,2012-02-02,0.09,0.36,0.98
7674,2012-02-02,0.05,0.43,-0.13
7670,2012-02-06,0.2,0.4,0.85
7680,2012-02-02,0.06,0.23,0.71
7673,2012-02-02,-0.09,0.29,-0.83
7677,2012-02-02,0.09,0.42,0.99
7671,2012-02-02,0.07,0.3,0.72
7682,2012-02-02,-0.16,0.55,0.94
7678,2012-02-02,0.1,0.44,0.82
7675,2012-02-02,-0.11,0.27,0.9
7676,2012-02-02,0.09,0.4,1.0
7683,2012-02-02,0.08,0.44,-0.9
7679,2012-02-02,0.12,0.4,0.97
7681,2012-02-02,0.09,0.34,0.93
7685,2012-02-02,0.11,0.34,0.98
7686,2012-02-02,-0.08,0.52,-0.98
7687,2012-02-02,-0.04,0.41,-0.73
7684,2012-02-02,0.06,0.32,0.69
7688,2012-02-02,0.09,0.58,0.97
7696,2012-02-02,0.06,0.69,-0.53
7691,2012-02-02,0.06,0.42,-0.42
7692,2012-02-02,0.2,0.38,0.23
7693,2012-02-02,0.06,0.37,0.98
7700,2012-02-02,0.12,0.35,0.92
7695,2012-02-02,0.0,0.19,0.6
7690,2012-02-02,0.19,0.31,0.98
7689,2012-02-02,0.13,0.42,0.97
7694,2012-02-02,0.1,0.44,1.0
7701,2012-02-02,0.11,0.4,0.99
7697,2012-02-02,0.07,0.38,0.97
7699,2012-02-02,-0.0,0.44,-0.94
7707,2012-02-02,0.08,0.2,0.96
7698,2012-02-02,0.05,0.39,0.9
7710,2012-02-02,0.04,0.26,-0.51
7702,2012-02-02,0.2,0.42,1.0
7703,2012-02-02,0.03,0.36,0.89
7705,2012-02-02,-0.04,0.49,0.51
7714,2012-02-02,0.15,0.28,0.71
7713,2012-02-02,0.12,0.36,0.98
7716,2012-02-02,0.02,0.18,0.97
7706,2012-02-02,-0.06,0.36,0.97
7712,2012-02-02,0.01,0.34,0.86
7709,2012-02-02,0.07,0.38,0.88
7711,2012-02-02,-0.05,0.3,1.0
7708,2012-02-02,-0.09,0.35,0.92
7721,2012-02-02,0.02,0.3,0.23
7704,2012-02-02,0.1,0.45,0.99
7715,2012-02-02,0.03,0.29,0.99
7720,2012-02-02,-0.03,0.41,-0.96
7717,2012-02-02,0.16,0.44,0.88
7719,2012-02-02,0.18,0.43,0.96
7718,2012-02-02,-0.03,0.12,0.92
7731,2012-02-07,-0.05,0.3,0.99
7723,2012-02-02,0.09,0.34,0.95
7722,2012-02-02,0.04,0.47,-0.94
7730,2012-02-08,0.01,0.18,-0.86
7725,2012-02-02,0.07,0.29,0.94
7734,2012-02-07,-0.02,0.36,0.58
7726,2012-02-02,-0.01,0.18,0.92
7727,2012-02-02,-0.01,0.31,0.99
7724,2012-02-02,-0.0,0.28,0.61
7736,2012-02-07,0.12,0.41,0.97
7738,2012-02-07,0.05,0.49,0.97
7732,2012-02-07,0.09,0.43,0.93
7735,2012-02-07,0.04,0.46,-0.73
7733,2012-02-07,0.05,0.38,-0.81
7737,2012-02-07,0.11,0.21,0.98
7739,2012-02-07,-0.06,0.34,0.86
7746,2012-02-07,0.04,0.56,0.94
7748,2012-02-07,0.13,0.41,0.97
7740,2012-02-07,0.04,0.19,0.6
7750,2012-02-07,0.06,0.42,-0.89
7745,2012-02-07,0.05,0.46,0.84
7741,2012-02-07,0.11,0.36,0.08
7752,2012-02-07,0.12,0.33,0.98
7742,2012-02-07,0.04,0.43,0.99
7744,2012-02-07,0.09,0.36,0.93
7756,2012-02-07,0.26,0.4,0.99
7747,2012-02-07,-0.05,0.53,-0.74
7743,2012-02-07,0.02,0.13,0.08
7759,2012-02-07,0.17,0.42,1.0
7749,2012-02-07,-0.14,0.23,-0.84
7751,2012-02-07,0.05,0.3,0.91
7754,2012-02-07,-0.1,0.42,-0.89
7755,2012-02-07,0.16,0.43,0.99
7764,2012-02-07,-0.02,0.35,0.98
7753,2012-02-07,0.08,0.17,0.99
7757,2012-02-07,0.03,0.25,0.96
7763,2012-02-07,0.09,0.28,0.99
7768,2012-02-07,0.26,0.47,0.94
7758,2012-02-07,0.06,0.42,0.71
7760,2012-02-07,0.04,0.4,0.98
7762,2012-02-07,0.05,0.36,-0.65
7771,2012-02-07,0.15,0.4,0.93
7761,2012-02-07,0.1,0.34,0.99
7765,2012-02-07,-0.02,0.17,0.77
7770,2012-02-07,0.24,0.59,0.95
7766,2012-02-07,0.11,0.47,0.23
7767,2012-02-07,0.07,0.37,0.95
7778,2012-02-07,0.06,0.46,0.97
7769,2012-02-07,0.13,0.48,0.64
7773,2012-02-07,0.14,0.36,1.0
7781,2012-02-07,0.04,0.44,0.97
7772,2012-02-07,-0.03,0.49,0.99
7782,2012-02-07,0.08,0.4,0.99
7784,2012-02-07,0.02,0.32,0.96
7775,2012-02-07,-0.01,0.35,0.97
7774,2012-02-07,0.05,0.38,-0.25
7776,2012-02-07,0.05,0.44,-0.86
7779,2012-02-07,0.13,0.61,0.06
7777,2012-02-07,0.1,0.38,0.99
7780,2012-02-07,0.08,0.45,0.99
7858,2012-01-30,0.07,0.33,0.97
7783,2012-02-07,-0.1,0.39,-0.25
7853,2012-01-30,0.13,0.3,0.91
7854,2012-01-30,0.07,0.38,0.08
7859,2012-01-30,0.07,0.35,0.99
7860,2012-01-30,0.05,0.36,0.98
7861,2012-01-30,0.15,0.25,0.97
7785,2012-02-07,-0.01,0.3,-0.81
7855,2012-01-30,-0.03,0.42,0.44
7856,2012-01-30,0.09,0.38,0.96
7866,2012-01-30,0.12,0.34,0.99
7869,2012-01-30,0.23,0.47,0.95
7863,2012-01-30,0.01,0.31,0.46
7857,2012-01-30,-0.03,0.46,0.98
7864,2012-01-30,0.04,0.26,0.95
7862,2012-01-30,0.01,0.43,0.79
7865,2012-01-30,0.15,0.39,0.99
7868,2012-01-30,0.08,0.38,0.92
7867,2012-01-30,0.05,0.25,-0.93
7875,2012-01-30,0.16,0.39,0.99
7877,2012-01-30,0.07,0.47,0.95
7871,2012-01-30,0.08,0.38,0.89
7870,2012-01-30,0.03,0.2,-0.48
7880,2012-01-30,0.12,0.32,0.99
7881,2012-01-30,0.04,0.44,0.15
7882,2012-01-30,0.05,0.22,0.95
7872,2012-01-30,0.27,0.58,0.54
7873,2012-01-30,-0.03,0.31,0.95
7874,2012-01-30,0.07,0.36,0.51
7878,2012-01-30,0.04,0.22,0.88
7888,2012-01-30,0.03,0.24,-0.96
7876,2012-01-30,0.1,0.33,1.0
7889,2012-01-30,0.11,0.39,0.89
7879,2012-01-30,0.02,0.31,0.97
7892,2012-01-30,0.04,0.29,0.8
7893,2012-01-30,0.06,0.25,-0.36
7887,2012-01-30,-0.05,0.41,0.95
7895,2012-01-30,0.17,0.43,0.92
7883,2012-01-30,0.31,0.44,0.78
7886,2012-01-30,0.11,0.35,0.77
7890,2012-01-30,-0.01,0.2,0.89
7885,2012-01-30,0.0,0.12,0.92
7952,2012-02-03,0.31,0.63,0.54
7954,2012-02-03,0.09,0.47,0.93
7955,2012-02-03,0.13,0.49,0.92
7884,2012-01-30,0.07,0.37,0.91
7891,2012-01-30,0.12,0.48,0.95
7959,2012-02-03,0.03,0.43,0.98
7896,2012-01-30,0.05,0.35,-0.49
7951,2012-02-03,0.07,0.47,0.99
7958,2012-02-03,0.19,0.44,0.86
7894,2012-01-30,0.05,0.35,0.95
7956,2012-02-03,0.04,0.26,0.94
7960,2012-02-03,0.12,0.46,0.97
7957,2012-02-03,0.14,0.47,0.95
7966,2012-02-03,0.02,0.26,0.89
7968,2012-02-03,0.3,0.45,0.51
7953,2012-02-03,0.05,0.37,0.97
7961,2012-02-03,0.07,0.46,0.49
7963,2012-02-03,0.16,0.28,0.99
7962,2012-02-03,-0.01,0.34,-0.84
7972,2012-02-03,0.07,0.59,-0.86
7964,2012-02-03,-0.02,0.32,0.78
7970,2012-02-03,0.08,0.42,0.83
7965,2012-02-03,0.15,0.49,0.51
7971,2012-02-03,-0.05,0.22,0.97
7967,2012-02-03,0.04,0.49,0.92
7969,2012-02-03,0.08,0.5,0.88
7975,2012-02-03,0.1,0.4,0.97
7976,2012-02-03,-0.08,0.37,-0.95
8013,2012-02-06,0.06,0.27,0.86
7974,2012-02-03,-0.22,0.39,-0.97
8015,2012-02-06,0.01,0.46,0.83
8016,2012-02-06,0.12,0.47,0.99
7973,2012-02-03,0.04,0.23,0.81
8018,2012-02-06,0.13,0.37,0.97
8019,2012-02-06,0.03,0.33,0.75
7978,2012-02-03,0.1,0.29,0.97
7977,2012-02-03,-0.01,0.38,0.61
8011,2012-02-06,0.03,0.61,-0.27
7979,2012-02-03,-0.03,0.14,0.87
8012,2012-02-06,0.14,0.4,0.91
8017,2012-02-06,0.22,0.5,0.13
8014,2012-02-06,0.04,0.34,0.99
8026,2012-02-06,-0.06,0.38,0.0
8020,2012-02-06,-0.01,0.31,0.94
8021,2012-02-06,0.05,0.29,0.49
8024,2012-02-06,0.14,0.56,-0.93
8022,2012-02-06,0.16,0.49,0.97
8025,2012-02-06,0.09,0.27,0.73
8032,2012-02-06,0.07,0.41,0.96
8029,2012-02-06,0.03,0.24,-0.49
8034,2012-02-06,0.18,0.4,0.78
8036,2012-02-06,0.12,0.46,0.9
8027,2012-02-06,0.06,0.55,0.98
8023,2012-02-06,0.16,0.42,0.91
8037,2012-02-06,0.17,0.5,0.56
8028,2012-02-06,-0.1,0.64,0.98
8030,2012-02-06,-0.06,0.29,-0.85
8039,2012-02-06,0.08,0.49,0.0
8043,2012-02-06,0.02,0.36,0.98
8035,2012-02-06,-0.05,0.23,0.4
8040,2012-02-06,0.08,0.4,0.97
8038,2012-02-06,0.06,0.31,0.93
8046,2012-02-06,0.1,0.42,0.99
8033,2012-02-06,0.05,0.32,0.82
8031,2012-02-06,0.27,0.49,0.03
8041,2012-02-06,0.15,0.24,0.94
8044,2012-02-06,0.02,0.27,0.88
8051,2012-02-06,0.04,0.26,0.53
8042,2012-02-06,0.1,0.34,0.89
8047,2012-02-06,0.23,0.2,0.69
8045,2012-02-06,0.11,0.43,0.62
8053,2012-02-06,-0.03,0.56,0.41
8050,2012-02-06,0.11,0.32,0.97
8057,2012-02-06,0.08,0.28,0.68
8049,2012-02-06,0.03,0.39,-0.61
8060,2012-02-06,0.08,0.37,0.59
8048,2012-02-06,0.09,0.39,0.98
8054,2012-02-06,0.2,0.46,0.91
8063,2012-02-06,0.09,0.29,0.92
8052,2012-02-06,0.19,0.36,0.94
8058,2012-02-06,0.32,0.44,0.99
8055,2012-02-06,0.13,0.42,-0.62
8056,2012-02-06,0.07,0.33,0.97
8059,2012-02-06,-0.04,0.39,0.95
8065,2012-02-06,0.07,0.39,0.96
8064,2012-02-06,0.24,0.48,0.93
8062,2012-02-06,0.06,0.4,0.62
8061,2012-02-06,-0.07,0.29,0.6
8066,2012-02-06,-0.08,0.45,-0.88
8067,2012-02-06,0.06,0.19,0.93
8070,2012-02-06,0.25,0.33,0.36
8068,2012-02-06,0.05,0.46,0.89
8071,2012-02-06,-0.03,0.39,0.66
8073,2012-02-06,0.07,0.37,1.0
8069,2012-02-06,0.22,0.48,0.97
8072,2012-02-06,0.13,0.45,0.98
8078,2012-02-02,0.04,0.49,0.0
8074,2012-02-02,0.02,0.29,0.95
8083,2012-02-02,0.22,0.63,0.97
8075,2012-02-02,0.19,0.43,-0.08
8084,2012-02-02,-0.04,0.4,0.98
8076,2012-02-02,0.13,0.57,0.97
8077,2012-02-02,-0.04,0.33,0.96
8081,2012-02-02,-0.04,0.21,-0.92
8079,2012-02-02,0.24,0.39,0.97
8082,2012-02-02,-0.05,0.45,0.69
8091,2012-02-02,0.12,0.31,0.98
8080,2012-02-02,0.17,0.63,0.98
8086,2012-02-02,0.0,0.28,0.18
8087,2012-02-02,0.04,0.28,0.13
8088,2012-02-02,0.14,0.22,0.97
8089,2012-02-02,0.1,0.51,0.95
8092,2012-02-02,0.01,0.23,0.97
8135,2012-02-08,0.11,0.4,-0.88
8090,2012-02-02,-0.02,0.26,0.85
8093,2012-02-02,0.0,0.0,0.7
8085,2012-02-02,0.09,0.32,0.89
8094,2012-02-02,0.05,0.23,0.92
8095,2012-02-02,0.02,0.29,0.77
8138,2012-02-08,0.1,0.37,0.97
8136,2012-02-08,0.0,0.18,0.4
8142,2012-02-08,0.03,0.42,0.96
8143,2012-02-08,0.11,0.37,0.78
8096,2012-02-02,0.07,0.19,0.86
8139,2012-02-08,-0.09,0.47,-0.68
8097,2012-02-02,0.01,0.15,0.97
8147,2012-02-08,0.06,0.41,0.84
8149,2012-02-08,0.07,0.27,0.98
8145,2012-02-08,0.07,0.34,1.0
8140,2012-02-08,0.1,0.51,0.94
8152,2012-02-08,-0.04,0.3,-0.75
8137,2012-02-08,0.14,0.39,0.98
8144,2012-02-08,-0.02,0.37,0.97
8155,2012-02-08,0.01,0.24,0.97
8146,2012-02-08,0.11,0.4,0.35
8141,2012-02-08,0.08,0.28,0.97
8157,2012-02-08,-0.04,0.33,0.82
8148,2012-02-08,0.15,0.33,-0.53
8150,2012-02-08,0.12,0.29,0.98
8153,2012-02-08,-0.11,0.45,-0.2
8156,2012-02-08,0.11,0.34,0.97
8154,2012-02-08,0.04,0.42,0.95
8158,2012-02-08,0.04,0.36,0.96
8159,2012-02-08,-0.04,0.3,0.96
8166,2012-02-08,0.11,0.35,-0.23
8160,2012-02-08,-0.04,0.13,0.96
8151,2012-02-08,-0.04,0.3,0.3
8169,2012-02-08,-0.02,0.24,0.95
8161,2012-02-08,0.07,0.38,0.99
8163,2012-02-08,0.07,0.44,-0.33
8162,2012-02-08,0.07,0.31,0.67
8170,2012-02-08,0.03,0.34,0.95
8165,2012-02-08,0.18,0.5,0.98
8173,2012-02-08,-0.09,0.37,-0.89
8176,2012-02-08,0.14,0.37,0.97
8164,2012-02-08,0.1,0.43,0.93
8168,2012-02-08,0.08,0.33,0.55
8172,2012-02-08,0.11,0.45,0.96
8179,2012-02-08,0.03,0.38,-0.5
8174,2012-02-08,0.03,0.46,-0.97
8181,2012-02-08,0.08,0.43,1.0
8167,2012-02-08,-0.04,0.51,-0.84
8171,2012-02-08,0.06,0.47,0.97
8182,2012-02-08,0.07,0.45,0.92
8175,2012-02-08,0.01,0.4,0.62
8177,2012-02-08,0.17,0.41,1.0
8187,2012-02-08,0.01,0.45,0.96
8185,2012-02-08,0.1,0.23,0.93
8178,2012-02-08,0.15,0.41,0.95
8184,2012-02-08,0.12,0.38,0.99
8186,2012-02-08,0.03,0.64,-0.67
8180,2012-02-08,0.03,0.34,-0.94
8189,2012-02-08,0.07,0.25,0.34
8183,2012-02-08,-0.0,0.22,0.76
8191,2012-02-08,-0.0,0.24,0.91
8192,2012-02-08,0.06,0.35,0.97
8197,2012-02-09,0.15,0.44,0.98
8198,2012-02-07,0.08,0.46,0.97
8199,2012-02-07,0.14,0.34,0.95
8188,2012-02-08,0.05,0.27,0.72
8201,2012-02-07,0.14,0.42,0.99
8193,2012-02-08,0.25,0.49,0.77
8190,2012-02-08,0.1,0.47,-0.98
8194,2012-02-08,0.36,0.47,0.96
8200,2012-02-07,0.08,0.39,1.0
8195,2012-02-08,-0.04,0.47,0.03
8203,2012-02-07,0.06,0.44,0.98
8206,2012-02-07,0.11,0.3,0.94
8202,2012-02-07,0.09,0.33,1.0
8208,2012-02-07,0.08,0.47,0.97
