id,date,topic_id,topic_prob
23094,2018-03-18,624,0.5236760542199423
23089,2018-03-18,-1,0.0
23084,2018-03-18,-1,0.0
23090,2018-03-18,41,0.7938215902040489
23099,2018-03-18,-1,0.0
23092,2018-03-18,29,0.7471911361473081
23100,2018-03-18,-1,0.0
23093,2018-03-18,124,0.875558212099244
23103,2018-03-18,68,0.5108848109650629
23091,2018-03-18,-1,0.0
23098,2018-03-18,78,0.16753382200889202
23095,2018-03-18,86,1.0
23107,2018-03-18,142,0.5674258491580044
23108,2018-03-18,-1,0.0
23109,2018-03-18,-1,0.0
23110,2018-03-18,-1,0.0
23096,2018-03-18,26,0.668074032000955
23101,2018-03-18,-1,0.0
23097,2018-03-18,400,0.7137173687557234
23104,2018-03-18,-1,0.0
23105,2018-03-18,29,0.22482140749191631
23116,2018-03-18,-1,0.0
23117,2018-03-18,-1,0.0
23118,2018-03-18,-1,0.0
23106,2018-03-18,116,0.989704004076094
23120,2018-03-16,-1,0.0
23114,2018-03-18,-1,0.0
23122,2018-03-16,-1,0.0
23102,2018-03-18,68,0.4113570462467166
23112,2018-03-18,85,0.8426555924162136
23123,2018-03-16,-1,0.0
23115,2018-03-18,-1,0.0
23127,2018-03-16,5,1.0
23111,2018-03-18,-1,0.0
23119,2018-03-16,-1,0.0
23130,2018-03-16,-1,0.0
23131,2018-03-16,1,0.8019879380563728
23132,2018-03-16,249,0.5142450664683988
23133,2018-03-16,104,0.7808252213818716
23134,2018-03-16,-1,0.0
23113,2018-03-18,-1,0.0
23121,2018-03-16,-1,0.0
23125,2018-03-16,108,0.43529656233125064
23124,2018-03-16,103,0.5924810787897509
23126,2018-03-16,39,0.2994214184677513
23135,2018-03-16,-1,0.0
23141,2018-03-16,-1,0.0
23138,2018-03-16,198,0.4507318383864232
23143,2018-03-16,2,1.0
23129,2018-03-16,-1,0.0
23137,2018-03-16,-1,0.0
23146,2018-03-16,41,0.6952240752276472
23128,2018-03-16,2,0.7451915444842653
23140,2018-03-16,29,1.0
23139,2018-03-16,198,0.637720736283561
23150,2018-03-16,749,1.0
23142,2018-03-16,1114,1.0
23152,2018-03-16,640,1.0
23148,2018-03-16,39,0.8407266157325345
23151,2018-03-16,-1,0.0
23149,2018-03-16,-1,0.0
23145,2018-03-16,-1,0.0
23157,2018-03-16,-1,0.0
23147,2018-03-16,-1,0.0
23153,2018-03-16,-1,0.0
23160,2018-03-16,-1,0.0
23161,2018-03-16,343,0.840919398392008
23154,2018-03-16,401,1.0
23163,2018-03-16,-1,0.0
23155,2018-03-16,240,1.0
23164,2018-03-16,-1,0.0
23136,2018-03-16,-1,0.0
23165,2018-03-16,496,0.8821649388267591
23168,2018-03-16,-1,0.0
23158,2018-03-16,-1,0.0
23156,2018-03-16,-1,0.0
23167,2018-03-16,-1,0.0
23170,2018-03-16,-1,0.0
23171,2018-03-16,-1,0.0
23174,2018-03-16,-1,0.0
23175,2018-03-16,-1,0.0
23159,2018-03-16,-1,0.0
23177,2018-03-16,-1,0.0
23178,2018-03-16,-1,0.0
23144,2018-03-16,-1,0.0
23162,2018-03-16,-1,0.0
23169,2018-03-16,-1,0.0
23172,2018-03-16,5,1.0
23166,2018-03-16,-1,0.0
23183,2018-03-12,55,1.0
23184,2018-03-12,-1,0.0
23185,2018-03-12,-1,0.0
23226,2018-03-17,100,0.6629922219683047
23186,2018-03-12,108,0.38194308918740066
23176,2018-03-16,-1,0.0
23228,2018-03-17,-1,0.0
23230,2018-03-17,-1,0.0
23181,2018-03-16,52,1.0
23232,2018-03-17,-1,0.0
23180,2018-03-16,29,0.4413121592780668
23233,2018-03-17,-1,0.0
23234,2018-03-17,94,0.9153752661928564
23179,2018-03-16,24,0.6908028154500905
23182,2018-03-16,52,1.0
23231,2018-03-17,-1,0.0
23229,2018-03-17,-1,0.0
23239,2018-03-17,-1,0.0
23236,2018-03-17,36,0.8090238570718795
23235,2018-03-17,-1,0.0
23237,2018-03-17,-1,0.0
23227,2018-03-17,116,1.0
23244,2018-03-17,-1,0.0
23243,2018-03-17,-1,0.0
23173,2018-03-16,-1,0.0
23246,2018-03-17,-1,0.0
23247,2018-03-17,-1,0.0
23248,2018-03-17,-1,0.0
23238,2018-03-17,-1,0.0
23252,2018-03-17,463,1.0
23253,2018-03-17,-1,0.0
23241,2018-03-17,357,0.80792005127554
23240,2018-03-17,25,1.0
23242,2018-03-17,-1,0.0
23245,2018-03-17,-1,0.0
23251,2018-03-17,-1,0.0
23249,2018-03-17,-1,0.0
23259,2018-03-17,-1,0.0
23260,2018-03-17,-1,0.0
23262,2018-03-17,106,0.6197809947427211
23254,2018-03-17,-1,0.0
23250,2018-03-17,-1,0.0
23255,2018-03-17,-1,0.0
23256,2018-03-17,-1,0.0
23261,2018-03-17,-1,0.0
23289,2018-03-14,186,0.8773840611250068
23258,2018-03-17,624,0.5692736101475924
23290,2018-03-14,10,0.8404728489986594
23287,2018-03-14,-1,0.0
23292,2018-03-14,-1,0.0
23257,2018-03-17,-1,0.0
23286,2018-03-14,-1,0.0
23285,2018-03-14,283,0.55497279212453
23297,2018-03-14,25,1.0
23288,2018-03-14,22,0.7208871322053494
23295,2018-03-14,-1,0.0
23291,2018-03-14,-1,0.0
23301,2018-03-14,-1,0.0
23294,2018-03-14,-1,0.0
23293,2018-03-14,82,0.766760002392278
23296,2018-03-14,25,0.8408781781582823
23284,2018-03-14,-1,0.0
23303,2018-03-14,-1,0.0
23298,2018-03-14,92,0.9531499489470001
23302,2018-03-14,765,0.6316489503076353
23305,2018-03-14,99,0.8040610181867599
23304,2018-03-14,99,0.8301898722071138
23300,2018-03-14,24,0.8217527449662588
23310,2018-03-14,186,1.0
23311,2018-03-14,52,1.0
23308,2018-03-14,-1,0.0
23312,2018-03-14,52,1.0
23307,2018-03-14,77,0.40442814671535854
23309,2018-03-14,-1,0.0
23318,2018-03-14,352,0.20977936924813956
23319,2018-03-14,-1,0.0
23320,2018-03-14,-1,0.0
23321,2018-03-14,81,0.9778134484115196
23322,2018-03-14,145,1.0
23323,2018-03-14,161,0.638562987731566
23324,2018-03-14,-1,0.0
23316,2018-03-14,198,0.1938030569191087
23306,2018-03-14,11,1.0
23326,2018-03-14,25,0.8727686410773242
23328,2018-03-14,-1,0.0
23337,2018-03-14,20,0.22207714700466585
23329,2018-03-14,-1,0.0
23327,2018-03-14,182,0.7478435712799961
23325,2018-03-14,77,0.9113535714501483
23317,2018-03-14,122,0.6428292984442954
23315,2018-03-14,13,1.0
23314,2018-03-14,-1,0.0
23313,2018-03-14,-1,0.0
23299,2018-03-14,-1,0.0
23336,2018-03-14,60,1.0
23334,2018-03-14,-1,0.0
23346,2018-03-19,-1,0.0
23345,2018-03-20,-1,0.0
23333,2018-03-14,-1,0.0
23332,2018-03-14,16,0.8805869290305385
23331,2018-03-14,179,0.773690683482848
23349,2018-03-19,442,0.8958767241898002
23350,2018-03-19,-1,0.0
23330,2018-03-14,365,0.1222234309236348
23354,2018-03-19,-1,0.0
23338,2018-03-14,10,0.8092098294859561
23348,2018-03-19,-1,0.0
23347,2018-03-19,-1,0.0
23352,2018-03-19,-1,0.0
23351,2018-03-19,-1,0.0
23353,2018-03-19,-1,0.0
23355,2018-03-19,-1,0.0
23361,2018-03-19,4,0.22877350909663252
23362,2018-03-19,-1,0.0
23335,2018-03-14,60,1.0
23357,2018-03-19,578,1.0
23356,2018-03-19,875,0.7072759866759413
23363,2018-03-19,-1,0.0
23366,2018-03-19,-1,0.0
23358,2018-03-19,-1,0.0
23369,2018-03-19,101,0.7667698443778053
23360,2018-03-19,-1,0.0
23365,2018-03-19,-1,0.0
23372,2018-03-19,-1,0.0
23364,2018-03-19,598,0.9261534113577465
23359,2018-03-19,-1,0.0
23368,2018-03-19,-1,0.0
23377,2018-03-19,-1,0.0
23367,2018-03-19,-1,0.0
23370,2018-03-19,-1,0.0
23375,2018-03-19,-1,0.0
23373,2018-03-19,1098,0.812324068373648
23371,2018-03-19,-1,0.0
23374,2018-03-19,938,0.4772915147732927
23381,2018-03-19,84,0.49302581848152316
23376,2018-03-19,-1,0.0
23386,2018-03-19,121,0.6614340145368676
23387,2018-03-19,-1,0.0
23385,2018-03-19,537,0.5193325402002408
23379,2018-03-19,155,0.9470217019845882
23378,2018-03-19,-1,0.0
23380,2018-03-19,29,0.8348004821447503
23384,2018-03-19,1171,1.0
23383,2018-03-19,80,0.8140593787009066
23382,2018-03-19,-1,0.0
23392,2018-03-19,1,0.567720502482253
23388,2018-03-19,-1,0.0
23397,2018-03-19,6,1.0
23389,2018-03-19,-1,0.0
23395,2018-03-19,108,0.5743437799959332
23391,2018-03-19,108,0.3285228461372219
23390,2018-03-19,718,1.0
23393,2018-03-19,-1,0.0
23394,2018-03-19,-1,0.0
23403,2018-03-19,-1,0.0
23400,2018-03-19,-1,0.0
23398,2018-03-19,-1,0.0
23396,2018-03-19,-1,0.0
23399,2018-03-19,174,1.0
23401,2018-03-19,-1,0.0
23402,2018-03-19,-1,0.0
23404,2018-03-19,236,0.6995838629482378
23405,2018-03-19,36,1.0
23406,2018-03-15,27,0.8598448392056639
23409,2018-03-15,-1,0.0
23408,2018-03-15,-1,0.0
23407,2018-03-15,98,0.21211952620920513
23416,2018-03-15,67,0.9324421352469884
23417,2018-03-15,-1,0.0
23418,2018-03-15,-1,0.0
23410,2018-03-15,134,0.4909752296668145
23419,2018-03-15,-1,0.0
23420,2018-03-15,936,0.73864550932065
23411,2018-03-15,-1,0.0
23422,2018-03-15,66,1.0
23412,2018-03-15,1090,1.0
23413,2018-03-15,-1,0.0
23414,2018-03-15,4,0.9629642032824718
23415,2018-03-15,51,1.0
23427,2018-03-15,-1,0.0
23430,2018-03-15,-1,0.0
23423,2018-03-15,-1,0.0
23425,2018-03-15,-1,0.0
23424,2018-03-15,-1,0.0
23428,2018-03-15,-1,0.0
23426,2018-03-15,238,0.9062002096633259
23431,2018-03-15,162,0.4712669224781785
23432,2018-03-15,-1,0.0
23429,2018-03-15,324,0.7284484503869756
23438,2018-03-15,4,1.0
23421,2018-03-15,22,0.950405634602154
23433,2018-03-15,-1,0.0
23441,2018-03-15,68,0.37842173872520424
23434,2018-03-15,11,1.0
23444,2018-03-15,-1,0.0
23435,2018-03-15,-1,0.0
23436,2018-03-15,-1,0.0
23437,2018-03-15,352,0.40120181414022493
23439,2018-03-15,-1,0.0
23448,2018-03-15,442,0.35735542297287226
23443,2018-03-15,111,1.0
23442,2018-03-15,343,0.7138398409221068
23440,2018-03-15,-1,0.0
23446,2018-03-15,458,0.6841733099851323
23447,2018-03-15,93,0.5969818224071194
23445,2018-03-15,84,0.5145167169008977
23449,2018-03-15,568,0.2831616030827868
23450,2018-03-15,343,0.8227424611451349
23451,2018-03-15,131,1.0
23452,2018-03-15,-1,0.0
23470,2018-03-18,0,1.0
23453,2018-03-15,86,1.0
23454,2018-03-15,29,0.3760920882347292
23455,2018-03-15,-1,0.0
23456,2018-03-15,-1,0.0
23457,2018-03-15,29,0.528611639465302
23471,2018-03-18,-1,0.0
23458,2018-03-15,-1,0.0
23478,2018-03-18,84,0.4683059401119879
23472,2018-03-18,-1,0.0
23474,2018-03-18,-1,0.0
23473,2018-03-18,-1,0.0
23475,2018-03-18,-1,0.0
23476,2018-03-18,101,0.5914005576165736
23480,2018-03-18,537,0.5476338157012367
23521,2018-03-16,-1,0.0
23479,2018-03-18,-1,0.0
23524,2018-03-16,343,0.9367475676468199
23482,2018-03-18,-1,0.0
23477,2018-03-18,249,0.45678783731853323
23483,2018-03-18,909,0.8215568233573465
23481,2018-03-18,192,0.7572380432196549
23529,2018-03-16,352,0.4276128962970515
23527,2018-03-16,11,1.0
23522,2018-03-16,362,0.6142182057119591
23523,2018-03-16,-1,0.0
23534,2018-03-16,-1,0.0
23525,2018-03-16,1059,0.2361778790122971
23526,2018-03-16,88,0.8893141130463365
23532,2018-03-16,-1,0.0
23531,2018-03-16,1065,0.8244507381963897
23528,2018-03-16,25,0.7524951687061989
23538,2018-03-16,-1,0.0
23530,2018-03-16,109,0.5456075353549877
23535,2018-03-16,-1,0.0
23543,2018-03-16,491,0.4473443300636238
23533,2018-03-16,-1,0.0
23536,2018-03-16,29,1.0
23537,2018-03-16,416,0.3137518053668039
23628,2018-03-20,22,0.9149663665081779
23632,2018-03-20,59,0.8096654404091841
23633,2018-03-20,-1,0.0
23634,2018-03-20,-1,0.0
23539,2018-03-16,-1,0.0
23540,2018-03-16,-1,0.0
23541,2018-03-16,-1,0.0
23631,2018-03-20,-1,0.0
23639,2018-03-20,-1,0.0
23542,2018-03-16,90,0.44794406547372195
23641,2018-03-20,-1,0.0
23642,2018-03-20,-1,0.0
23635,2018-03-20,-1,0.0
23630,2018-03-20,22,0.858788184252791
23629,2018-03-20,-1,0.0
23636,2018-03-20,-1,0.0
23637,2018-03-20,-1,0.0
23638,2018-03-20,-1,0.0
23649,2018-03-20,-1,0.0
23640,2018-03-20,-1,0.0
23643,2018-03-20,-1,0.0
23645,2018-03-20,-1,0.0
23644,2018-03-20,-1,0.0
23646,2018-03-20,-1,0.0
23647,2018-03-20,-1,0.0
23650,2018-03-20,-1,0.0
23652,2018-03-20,-1,0.0
23657,2018-03-20,18,1.0
23648,2018-03-20,-1,0.0
23659,2018-03-20,1,1.0
23660,2018-03-20,-1,0.0
23651,2018-03-20,718,1.0
23656,2018-03-20,-1,0.0
23653,2018-03-20,164,0.2513419621927006
23654,2018-03-20,84,0.26797432058601844
23658,2018-03-20,152,0.156903487320942
23662,2018-03-20,27,0.5746802043006884
23661,2018-03-20,-1,0.0
23655,2018-03-20,447,0.5658530093933356
23663,2018-03-20,-1,0.0
23666,2018-03-20,261,1.0
23670,2018-03-20,-1,0.0
23667,2018-03-20,-1,0.0
23668,2018-03-20,-1,0.0
23665,2018-03-20,18,1.0
23664,2018-03-20,18,1.0
23675,2018-03-20,-1,0.0
23669,2018-03-20,1102,0.9298704949870908
23671,2018-03-20,69,0.1712281913637282
23672,2018-03-20,-1,0.0
23673,2018-03-20,-1,0.0
23681,2018-03-20,632,0.9376785695217849
23676,2018-03-20,88,0.36910083782136544
23678,2018-03-20,-1,0.0
23674,2018-03-20,-1,0.0
23680,2018-03-20,5,0.6236936792795504
23686,2018-03-20,-1,0.0
23682,2018-03-20,392,0.9429850221468825
23679,2018-03-20,-1,0.0
23677,2018-03-20,-1,0.0
23683,2018-03-20,290,0.26444977300617245
23684,2018-03-20,-1,0.0
23685,2018-03-20,89,0.9777035162241943
23689,2018-03-20,-1,0.0
23687,2018-03-20,86,1.0
23691,2018-03-20,-1,0.0
23688,2018-03-20,-1,0.0
23690,2018-03-20,27,1.0
23697,2018-03-19,108,0.34941668421638533
23696,2018-03-19,108,0.3787462324449952
23700,2018-03-19,-1,0.0
23701,2018-03-19,-1,0.0
23693,2018-03-19,-1,0.0
23704,2018-03-19,-1,0.0
23694,2018-03-19,22,0.6825025072123632
23698,2018-03-19,-1,0.0
23707,2018-03-19,-1,0.0
23692,2018-03-21,26,1.0
23703,2018-03-19,261,1.0
23699,2018-03-19,-1,0.0
23695,2018-03-19,108,0.37363234922607913
23702,2018-03-19,-1,0.0
23705,2018-03-19,-1,0.0
23714,2018-03-19,-1,0.0
23706,2018-03-19,661,0.5734487184721738
23709,2018-03-19,-1,0.0
23708,2018-03-19,25,1.0
23711,2018-03-19,311,0.1570899486100891
23712,2018-03-19,-1,0.0
23713,2018-03-19,-1,0.0
23710,2018-03-19,-1,0.0
23720,2018-03-19,249,0.31599017477763225
23723,2018-03-19,108,1.0
23715,2018-03-19,147,0.25249775481788633
23716,2018-03-19,91,0.16386736915980643
23726,2018-03-19,-1,0.0
23718,2018-03-19,57,0.25625709431239707
23717,2018-03-19,-1,0.0
23728,2018-03-19,1,1.0
23719,2018-03-19,297,0.6593247559695578
23721,2018-03-19,-1,0.0
23722,2018-03-19,1171,1.0
23724,2018-03-19,11,1.0
23725,2018-03-19,101,0.8066372755386706
23730,2018-03-19,2,1.0
23727,2018-03-19,23,0.4547410959816257
23736,2018-03-19,-1,0.0
23729,2018-03-19,-1,0.0
23731,2018-03-19,21,1.0
23732,2018-03-19,-1,0.0
23739,2018-03-19,2,1.0
23740,2018-03-19,-1,0.0
23741,2018-03-19,556,0.692355949135336
23743,2018-03-19,78,0.4425508123415289
23733,2018-03-19,161,0.5458882876436995
23734,2018-03-19,485,0.02651015045823977
23737,2018-03-19,176,1.0
23748,2018-03-19,-1,0.0
23735,2018-03-19,-1,0.0
23750,2018-03-19,21,0.9647242697915915
23738,2018-03-19,2,1.0
23751,2018-03-19,-1,0.0
23742,2018-03-19,14,1.0
23744,2018-03-19,161,0.5613270710518714
23745,2018-03-19,-1,0.0
23755,2018-03-19,602,1.0
23746,2018-03-19,391,0.8718272783411669
23747,2018-03-19,86,1.0
23749,2018-03-19,-1,0.0
23784,2018-03-20,-1,0.0
23785,2018-03-20,-1,0.0
23786,2018-03-20,89,1.0
23756,2018-03-19,-1,0.0
23754,2018-03-19,222,0.7894265062795471
23752,2018-03-19,-1,0.0
23753,2018-03-19,-1,0.0
23790,2018-03-20,-1,0.0
23783,2018-03-22,-1,0.0
23788,2018-03-20,-1,0.0
23789,2018-03-20,-1,0.0
23787,2018-03-20,-1,0.0
23797,2018-03-20,442,0.3412424354766132
23793,2018-03-20,-1,0.0
23794,2018-03-20,11,1.0
23791,2018-03-20,103,0.9837032230507329
23796,2018-03-20,313,0.2544052905729084
23795,2018-03-20,274,1.0
23792,2018-03-20,312,0.07538246079196385
23804,2018-03-20,-1,0.0
23798,2018-03-20,1080,1.0
23800,2018-03-20,343,0.9284411307642368
23802,2018-03-20,-1,0.0
23803,2018-03-20,214,0.11239685519425277
23801,2018-03-20,-1,0.0
23808,2018-03-20,69,0.2891025800047571
23799,2018-03-20,-1,0.0
23805,2018-03-20,-1,0.0
23806,2018-03-20,314,0.15693830978767367
23807,2018-03-20,-1,0.0
23810,2018-03-20,-1,0.0
23814,2018-03-20,-1,0.0
23811,2018-03-20,52,1.0
23812,2018-03-20,52,1.0
23809,2018-03-20,544,0.3595966771461266
23821,2018-03-20,-1,0.0
23813,2018-03-20,303,0.7932313258887917
23822,2018-03-20,-1,0.0
23815,2018-03-20,6,1.0
23816,2018-03-20,303,0.9947687759149823
23817,2018-03-20,6,1.0
23818,2018-03-20,-1,0.0
23819,2018-03-20,-1,0.0
23824,2018-03-20,197,0.8487688170639099
23820,2018-03-20,-1,0.0
23823,2018-03-20,-1,0.0
23825,2018-03-20,1098,0.22439954197270126
23829,2018-03-20,-1,0.0
23826,2018-03-20,111,0.8345991328392544
23827,2018-03-20,-1,0.0
23830,2018-03-20,368,0.8609169537706592
23837,2018-03-20,-1,0.0
23832,2018-03-20,-1,0.0
23828,2018-03-20,-1,0.0
23831,2018-03-20,0,1.0
23836,2018-03-20,69,0.3320901083898685
23842,2018-03-20,213,0.25445347992694894
23843,2018-03-20,1098,0.35573010703290386
23834,2018-03-20,172,0.45996437770131016
23833,2018-03-20,-1,0.0
23835,2018-03-20,868,1.0
23839,2018-03-20,0,0.7460452651750323
23840,2018-03-20,21,1.0
23838,2018-03-20,-1,0.0
23841,2018-03-20,-1,0.0
23844,2018-03-20,101,1.0
23845,2018-03-20,583,0.9224084788557574
23846,2018-03-20,-1,0.0
23847,2018-03-21,18,1.0
23854,2018-03-21,301,0.944643933508145
23849,2018-03-21,-1,0.0
23848,2018-03-21,-1,0.0
23851,2018-03-21,84,0.64124642296651
23850,2018-03-21,-1,0.0
23856,2018-03-21,463,0.9244706572418788
23852,2018-03-21,196,1.0
23853,2018-03-21,301,0.7984422813769136
23862,2018-03-21,36,1.0
23855,2018-03-21,-1,0.0
23858,2018-03-21,-1,0.0
23864,2018-03-21,-1,0.0
23857,2018-03-21,-1,0.0
23860,2018-03-21,77,0.5587137028115897
23859,2018-03-21,77,0.5357161451766952
23869,2018-03-21,-1,0.0
23865,2018-03-21,6,1.0
23863,2018-03-21,49,0.8074524785861136
23873,2018-03-21,-1,0.0
23861,2018-03-21,-1,0.0
23867,2018-03-21,67,1.0
23876,2018-03-21,223,0.38041329589161993
23866,2018-03-21,-1,0.0
23870,2018-03-21,-1,0.0
23871,2018-03-21,-1,0.0
23879,2018-03-21,-1,0.0
23868,2018-03-21,140,0.2755404409330588
23872,2018-03-21,-1,0.0
23874,2018-03-21,-1,0.0
23884,2018-03-21,-1,0.0
23875,2018-03-21,718,1.0
23878,2018-03-21,-1,0.0
23877,2018-03-21,-1,0.0
23880,2018-03-21,6,1.0
23889,2018-03-21,-1,0.0
23882,2018-03-21,-1,0.0
23881,2018-03-21,-1,0.0
23883,2018-03-21,-1,0.0
23893,2018-03-21,249,0.6406485690861815
23886,2018-03-21,-1,0.0
23887,2018-03-21,14,1.0
23885,2018-03-21,-1,0.0
23888,2018-03-21,14,1.0
23890,2018-03-21,-1,0.0
23891,2018-03-21,-1,0.0
23900,2018-03-21,119,0.4131963082436848
23892,2018-03-21,-1,0.0
23896,2018-03-21,-1,0.0
23895,2018-03-21,-1,0.0
23894,2018-03-21,-1,0.0
23898,2018-03-21,216,0.15705364735475258
23897,2018-03-21,-1,0.0
23899,2018-03-21,261,1.0
23908,2018-03-21,-1,0.0
23903,2018-03-21,101,0.6584990869244233
23901,2018-03-21,583,0.4769833188335728
23902,2018-03-21,583,0.5656411687029247
23911,2018-03-21,583,0.84022538055483
23905,2018-03-21,-1,0.0
23904,2018-03-21,-1,0.0
23914,2018-03-19,108,0.4265777048385827
23907,2018-03-21,-1,0.0
23906,2018-03-21,-1,0.0
23909,2018-03-21,848,1.0
23910,2018-03-21,-1,0.0
23913,2018-03-19,0,1.0
23915,2018-03-19,21,0.9435589028320508
23922,2018-03-19,-1,0.0
23916,2018-03-19,514,1.0
23912,2018-03-19,82,0.3899448059868396
23918,2018-03-19,868,0.7405326051761211
23919,2018-03-19,-1,0.0
23926,2018-03-19,101,0.8578112453507986
23927,2018-03-19,84,0.2697148819846597
23917,2018-03-19,213,0.9117201128404917
23921,2018-03-19,82,0.5294499228239281
23923,2018-03-19,-1,0.0
23920,2018-03-19,82,0.5387142449737792
23933,2018-03-19,108,0.6316950230781626
23924,2018-03-19,1,1.0
